Step,CPU,TotEng,KinEng,PotEng,E_vdwl,E_coul,E_long,Temp,Press,Volume,Density
8892000,32977.097,18712.866,18626.1,86.766592,-2864.6842,54711.056,-71946.034,361.6338,-86.748778,229863.09,1.3390718
8893000,32980.692,18861.718,18775.681,86.036861,-2916.1027,54720.14,-71946.632,364.53799,187.56224,229493.36,1.3412291
8894000,32984.338,18809.132,18599.068,210.06456,-2902.4246,54728.779,-71954.077,361.10896,-223.27214,229749.31,1.339735
8895000,32987.933,19241.384,18837.068,404.31547,-2866.6627,54774.007,-71952.957,365.72985,116.77902,230088.49,1.33776
8896000,32991.73,18773.933,18676.355,97.577647,-2971.5766,54705.239,-71950.701,362.60954,50.91277,228567.65,1.3466612
8897000,32995.965,19031.321,18839.608,191.71313,-2916.2281,54771.602,-71947.785,365.77916,-110.2541,228886.62,1.3447845
8898000,32999.732,18918.163,18771.453,146.7098,-3000.3873,54697.028,-71956.259,364.4559,-0.63085484,228387.59,1.3477229
8899000,33003.403,18810.132,18657.231,152.90161,-3009.0399,54770.028,-71952.861,362.23822,-75.652375,228237.29,1.3486104
8900000,33007.009,18809.887,18618.751,191.13631,-2936.2753,54762.089,-71973.574,361.49113,-100.91387,228490.06,1.3471185
8901000,33010.729,19059.584,18640.183,419.40157,-2888.2298,54698.355,-71963.233,361.90723,-72.650541,228361.09,1.3478793
8902000,33014.597,18815.731,18689.554,126.17783,-2934.2341,54743.606,-71961.737,362.86578,70.807528,228933.76,1.3445076
8903000,33018.275,18937.269,18729.067,208.20188,-2935.8443,54735.624,-71953.371,363.63296,1.9207097,228970.06,1.3442944
8904000,33021.905,18801.921,18735.494,66.426807,-2939.3419,54666.441,-71977.622,363.75775,-222.82803,228388.18,1.3477194
8905000,33025.557,18969.531,18813.446,156.08502,-2921.0428,54698.558,-71970.655,365.27122,-166.31044,230066,1.3378908
8906000,33029.143,18817.967,18963.91,-145.94314,-2899.1305,54600.79,-71962.601,368.19253,152.34095,228691.31,1.345933
8907000,33033.135,18728.641,18599.395,129.24557,-2875.1995,54621.782,-71966.619,361.11532,-5.5991124,228612.51,1.3463969
8908000,33037.33,18877.252,18794.952,82.299696,-2865.5432,54626.065,-71970.008,364.91215,5.5458656,229251.43,1.3426446
8909000,33041.012,18625.312,18468.234,157.07799,-2868.6292,54743.844,-71955.105,358.56876,-252.21632,229956.16,1.3385298
8910000,33044.674,19349.354,18928.114,421.24017,-2808.8899,54727.839,-71972.317,367.49754,131.50878,229713.17,1.3399458
8911000,33048.254,18784.346,18660.002,124.34343,-2892.8335,54737.029,-71971.349,362.29203,-124.34523,228885.54,1.3447909
8912000,33052.087,18707.609,18602.456,105.15372,-2904.0794,54607.092,-71978.829,361.17474,-174.76078,228055.1,1.3496878
8913000,33055.915,18809.479,18684.483,124.99549,-2818.3149,54659.929,-71983.906,362.76734,172.77127,227614.01,1.3523033
8914000,33059.528,18378.134,18546.09,-167.95668,-3021.6542,54654.751,-71968.156,360.08039,26.772474,228092.31,1.3494676
8915000,33063.598,19160.073,18770.914,389.15909,-2871.4878,54590.25,-71984.35,364.44543,-115.84788,228954.44,1.3443861
8916000,33067.271,18702.255,18772.929,-70.673784,-2984.4347,54735.615,-71971.74,364.48456,-26.006566,228453.44,1.3473344
8917000,33071.016,18726.474,18633.509,92.964289,-2882.7993,54692.811,-71965.942,361.77766,-61.640132,229241.15,1.3427047
8918000,33075.156,18888.527,18722.176,166.35073,-2800.0249,54677.234,-71968.047,363.49917,350.18605,228937.94,1.3444831
8919000,33079.069,18470.806,18496.407,-25.60013,-2943.5637,54670.548,-71968.348,359.11575,34.244595,229950.45,1.3385631
8920000,33082.736,18895.961,18729.651,166.3096,-2833.3888,54712.173,-71963.212,363.6443,-210.27917,229693.39,1.3400611
8921000,33086.35,18754.245,18610.501,143.74349,-2871.5508,54746.882,-71967.654,361.33095,-39.301141,228818.07,1.3451874
8922000,33090.014,18568.475,18625.532,-57.056969,-2886.489,54667.083,-71968.097,361.62278,23.967535,228945.76,1.3444371
8923000,33093.908,18883.518,18667.95,215.56806,-2876.3098,54576.963,-71959.057,362.44634,-85.370876,228031.84,1.3498255
8924000,33097.683,18917.006,18810.779,106.22711,-2926.6895,54707.232,-71958.196,365.21943,-58.070147,228784.06,1.3453873
8925000,33101.275,18785.508,18758.687,26.820779,-2917.3589,54736.861,-71960.812,364.20805,61.127869,228632.67,1.3462782
8926000,33104.855,19132.792,18733.837,398.95463,-2896.6937,54674.546,-71951.302,363.72557,-26.100401,229452.89,1.3414657
8927000,33108.417,18704.792,18588.639,116.15362,-2924.7377,54677.324,-71954.007,360.90648,50.285677,228655.83,1.3461419
8928000,33112.228,18914.802,18654.424,260.37766,-2898.3699,54616.263,-71945.753,362.18374,-68.72393,228770.64,1.3454663
8929000,33116.465,18795.118,18744.36,50.757669,-2943.7647,54729.513,-71930.53,363.92988,-101.23053,229469.62,1.3413679
8930000,33120.171,18984.646,18725.77,258.87601,-2897.9288,54660.62,-71956.955,363.56895,94.687672,229498.81,1.3411973
8931000,33123.748,18718,18667.807,50.192699,-2942.0863,54637.472,-71949.843,362.44357,62.600686,227525.83,1.3528274
8932000,33127.372,18940.961,18834.304,106.65753,-2952.3845,54620.545,-71949.952,365.67617,100.90124,227942.88,1.3503522
8933000,33131.095,18896.738,18667.664,229.07382,-2883.3992,54680.336,-71953.917,362.44079,26.317835,228703.32,1.3458623
8934000,33135.002,18697.765,18529.443,168.32229,-2899.9372,54684.722,-71972.28,359.75717,164.51905,228563.47,1.3466858
8935000,33138.626,18581.543,18478.692,102.85056,-3031.481,54727.118,-71940.263,358.77182,-84.311388,229860.07,1.3390894
8936000,33142.215,18996.424,18764.637,231.78669,-2820.5677,54637.255,-71958.585,364.32356,9.2479014,230185.22,1.3371979
8937000,33145.805,19120.549,18738.478,382.07085,-2795.8878,54632.584,-71954.066,363.81567,-107.90006,229775.17,1.3395842
8938000,33149.407,18718.449,18593.43,125.01901,-2860.8333,54684.672,-71945.451,360.9995,69.139428,228888,1.3447764
8939000,33153.322,19030.566,18901.201,129.36547,-2916.2865,54692.134,-71932.534,366.97501,-147.86153,228222.9,1.3486954
8940000,33157.515,18686.623,18633.612,53.010728,-2926.9244,54678.714,-71948.328,361.77965,56.521016,228551.81,1.3467545
8941000,33161.126,18616.719,18763.711,-146.99165,-2884.0151,54757.12,-71956.723,364.30559,79.991301,229185.78,1.3430291
8942000,33164.75,18785.799,18693.252,92.546236,-2912.3001,54707.705,-71953.404,362.9376,-200.54,228391.94,1.3476972
8943000,33168.33,18639.665,18612.817,26.84849,-2875.8148,54711.732,-71947.784,361.37591,-32.927025,229070.53,1.3437048
8944000,33172.122,18977.489,18630.745,346.74381,-2910.4635,54750.55,-71943.891,361.72399,-163.66426,229775.14,1.3395843
8945000,33175.969,18722.276,18812.156,-89.879981,-2924.9907,54648.982,-71944.693,365.24617,122.96064,227977.1,1.3501496
8946000,33179.634,18785.311,18555.319,229.99202,-2841.7281,54782.658,-71943.572,360.25956,126.48994,228772.99,1.3454525
8947000,33183.239,18779.644,18646.353,133.29157,-2829.083,54700.439,-71949.199,362.02702,253.36951,230041.92,1.3380308
8948000,33186.867,18892.629,18636.35,256.27892,-2926.2446,54673.397,-71938.374,361.83282,28.587652,228472.35,1.3472229
8949000,33190.527,18852.684,18657.876,194.80801,-2915.8513,54702.099,-71949.601,362.25075,-42.26128,228749.47,1.3455908
8950000,33194.694,18616.737,18577.61,39.1269,-2905.0414,54666.832,-71940.397,360.69236,-167.10238,229108.9,1.3434798
8951000,33198.655,18968.582,18760.289,208.29281,-3009.381,54765.227,-71944.124,364.23915,-138.8218,229963.74,1.3384857
8952000,33202.296,18988.1,18717.47,270.62999,-2864.0016,54689.693,-71968.876,363.4078,211.0956,229125.14,1.3433846
8953000,33205.891,18816.026,18663.954,152.07202,-2833.7369,54668.203,-71969.885,362.36877,-217.34946,230453.94,1.3356386
8954000,33209.534,19150.304,18706.865,443.43841,-2882.0632,54790.766,-71961.01,363.2019,144.31884,229836.19,1.3392285
8955000,33213.458,18949.326,18673.602,275.72454,-2875.204,54665.783,-71930.738,362.55607,-25.501603,229577.25,1.3407391
8956000,33217.245,18775.123,18546.136,228.98698,-2832.6404,54627.6,-71960.6,360.08127,-80.922794,229455.78,1.3414488
8957000,33220.859,18985.502,18722.528,262.97432,-2820.2684,54598.199,-71949.646,363.506,19.775324,229223.02,1.342811
8958000,33224.577,18930.142,18786.526,143.61594,-2839.9594,54676.516,-71955.414,364.74856,25.297302,230001.53,1.3382658
8959000,33228.213,18702.308,18499.646,202.66252,-2868.6883,54688.773,-71960.013,359.17864,-40.960614,229682.37,1.3401254
8960000,33231.972,18938.719,18683.711,255.00802,-2815.3969,54739.561,-71936.671,362.75235,2.6719401,229747.52,1.3397454
8961000,33236.246,18756.096,18730.891,25.205162,-2904.7827,54775.904,-71945.99,363.66837,-187.19348,230162.24,1.3373313
8962000,33240.014,18775.553,18656.807,118.74631,-2875.3424,54633.541,-71956.01,362.23,-204.68243,229607.4,1.340563
8963000,33243.624,19197.33,18823.607,373.72328,-2885.0537,54824.089,-71959.607,365.46849,-269.17257,230972.06,1.3326425
8964000,33247.262,18846.12,18573.446,272.67436,-2896.8164,54793.194,-71947.305,360.6115,-91.351088,230253.19,1.3368031
8965000,33250.936,18736.75,18582.457,154.29306,-2834.6575,54790.546,-71968.281,360.78646,81.878768,229542.91,1.3409396
8966000,33254.826,18924.065,18655.263,268.80274,-2851.9473,54589.575,-71942.95,362.20001,-231.94233,228918.09,1.3445996
8967000,33258.515,18996.128,18787.416,208.71213,-2825.2656,54638.404,-71955.34,364.76583,30.729446,229656.85,1.3402743
8968000,33262.133,18764.873,18593.73,171.14232,-2836.8085,54636.297,-71934.8,361.00534,176.64175,228978.46,1.3442451
8969000,33265.744,19000.057,18760.484,239.57313,-2985.7341,54790.934,-71949.982,364.24292,-185.51533,229535.45,1.3409832
8970000,33269.355,18734.621,18645.009,89.612063,-2855.5223,54758.627,-71971.026,362.00093,-170.14759,229826.73,1.3392836
8971000,33273.428,18448.706,18475.945,-27.239262,-2869.9444,54658.604,-71970.538,358.71848,157.41117,228396.59,1.3476698
8972000,33277.459,18994.436,18754.652,239.7836,-2864.5276,54767.837,-71967.533,364.12971,230.99685,230643.87,1.3345387
8973000,33281.059,18749.192,18702.036,47.156373,-2874.9496,54679.165,-71964.144,363.10813,199.10967,229510.32,1.34113
8974000,33284.656,19104.091,18762.884,341.20709,-2833.2673,54712.843,-71961.314,364.28952,-214.55678,230142.27,1.3374474
8975000,33288.214,18716.142,18676.043,40.099044,-2912.9764,54680.629,-71975.268,362.60347,168.00641,229494.3,1.3412236
8976000,33291.936,18792.425,18703.444,88.980716,-2942.1958,54663.911,-71951.534,363.13547,85.891133,229328.99,1.3421904
8977000,33295.79,19071.579,18954.824,116.75425,-2918.1226,54593.232,-71967.787,368.01613,-376.53442,229256.14,1.3426169
8978000,33299.314,18638.067,18604.367,33.700291,-2940.6399,54707.781,-71944.644,361.21185,60.39007,227926.65,1.3504484
8979000,33302.86,18955.085,18643.286,311.79923,-2959.9416,54698.09,-71954.697,361.96748,62.224763,228729.28,1.3457096
8980000,33306.465,18535.285,18656.372,-121.08657,-2911.5054,54697.053,-71962.318,362.22155,-114.25434,228872.02,1.3448703
8981000,33310.049,18970.414,18580.176,390.23823,-2919.4306,54826.488,-71957.734,360.74216,-106.93607,229311.89,1.3422905
8982000,33314.278,19082.008,18736.932,345.07637,-2905.9235,54739.465,-71965.641,363.78565,-90.837353,229501.77,1.34118
8983000,33318.243,18824.785,18679.756,145.02948,-2932.6757,54774.11,-71956.029,362.67555,112.805,229903.29,1.3388376
8984000,33321.841,18860.275,18599.758,260.51691,-2891.3488,54785.347,-71949.89,361.12237,-120.62031,230149.95,1.3374028
8985000,33325.409,18776.273,18612.832,163.44099,-2919.6253,54794.171,-71963.965,361.37621,-66.263653,229359.2,1.3420137
8986000,33328.998,18977.406,18752.653,224.75226,-2946.9808,54814.529,-71944.797,364.0909,-133.83426,229394.7,1.341806
8987000,33332.807,18584.499,18589.606,-5.1069676,-2948.7114,54704.136,-71960.335,360.92526,-113.36371,228873.93,1.3448591
8988000,33336.586,18950.113,18750.503,199.61074,-2901.5802,54715.022,-71947.557,364.04914,319.46509,229494.79,1.3412208
8989000,33340.216,18593.736,18681.074,-87.33719,-2887.9538,54657.815,-71953.52,362.70114,24.557382,227950.3,1.3503083
8990000,33343.887,18762.265,18539.213,223.05159,-2963.7036,54804.262,-71960.428,359.94686,49.318934,229743.78,1.3397672
8991000,33347.486,18765.622,18564.251,201.37152,-2927.525,54713.124,-71956.515,360.43298,116.98978,227753.38,1.3514758
8992000,33351.181,18605.605,18648.484,-42.878142,-2904.1443,54656.794,-71958.958,362.0684,38.900333,228438.87,1.3474204
8993000,33355.415,18752.771,18741.421,11.349929,-2981.116,54712.303,-71951.942,363.87281,-109.28558,227712.54,1.3517182
8994000,33359.214,18683.152,18604.65,78.502413,-2923.391,54647.57,-71960.099,361.21734,11.899765,227989.8,1.3500744
8995000,33363.095,18989.12,18851.635,137.48477,-2966.3175,54714.285,-71954.291,366.01267,-145.23316,227823.49,1.3510599
8996000,33366.737,18691.346,18661.239,30.106686,-3004.4218,54627.302,-71946.678,362.31605,129.16329,227939.68,1.3503712
8997000,33370.439,18906.371,18699.243,207.12785,-2989.8151,54733.055,-71964.814,363.05391,-96.993571,228873.75,1.3448601
8998000,33374.337,18540.285,18473.596,66.688807,-2945.4598,54706.908,-71964.573,358.67288,-101.00521,227520.5,1.3528591
8999000,33377.963,18761.388,18723.358,38.030744,-2926.1435,54654.265,-71972.947,363.52211,237.97207,227572.59,1.3525494
9000000,33381.667,18696.203,18591.477,104.72546,-2900.0469,54771.246,-71956.745,360.96159,-156.20707,228715.38,1.3457914
9001000,33385.259,18802.236,18711.744,90.492001,-2921.683,54674.232,-71956.564,363.29662,45.183279,228734.87,1.3456767
9002000,33388.87,18875.494,18867.315,8.179202,-2942.4243,54714.336,-71966.826,366.3171,18.378949,227856.7,1.350863
9003000,33392.811,18927.689,18668.332,259.35701,-2852.8359,54687.952,-71950.375,362.45376,154.72438,228342.98,1.3479862
9004000,33397.01,18735.603,18615.77,119.83279,-2908.7638,54614.327,-71953.73,361.43324,14.609616,227778.24,1.3513283
9005000,33400.603,18471.698,18585.185,-113.48671,-2922.2935,54590.077,-71963.867,360.83942,55.733525,228292.25,1.3482857
9006000,33404.219,18931.604,18645.744,285.86028,-2955.8815,54738.73,-71971.656,362.0152,-38.697802,228349.22,1.3479493
9007000,33407.864,19054.947,18838.691,216.25618,-2896.4808,54654.953,-71961.95,365.76135,-26.205319,228418.52,1.3475404
9008000,33411.685,18707.9,18656.265,51.63456,-2874.194,54670.056,-71957.109,362.21948,115.33388,228792.17,1.3453397
9009000,33415.507,18670.973,18650.161,20.811894,-3004.926,54696.202,-71946.278,362.10097,-55.823087,227507.25,1.3529379
9010000,33419.127,19239.107,18842.74,396.36729,-2808.3837,54627.082,-71954.612,365.83996,89.92788,228689.97,1.3459409
9011000,33422.757,18593.597,18581.207,12.390748,-3004.9197,54641.846,-71981.657,360.76218,-120.35472,227784,1.3512941
9012000,33426.348,18543.575,18565.96,-22.385052,-2937.2656,54593.602,-71956.823,360.46616,81.291253,227493.17,1.3530216
9013000,33429.897,18920.933,18733.404,187.52881,-2945.8129,54677.384,-71985.207,363.71717,-151.52277,228047.25,1.3497342
9014000,33433.993,18860.755,18798.112,62.642841,-2919.8244,54653.068,-71947.242,364.9735,109.0869,228555.5,1.3467328
9015000,33438.032,18635.098,18817.815,-182.71696,-2974.469,54639.732,-71939.994,365.35604,101.59497,227314.45,1.3540854
9016000,33441.605,18866.043,18729.289,136.75428,-2853.1246,54639.422,-71967.922,363.63727,-49.024484,228454.39,1.3473288
9017000,33445.243,18817.194,18798.1,19.094593,-2952.9266,54618.509,-71976.912,364.97326,4.2982465,227374.36,1.3537286
9018000,33448.855,19239.873,18986.722,253.15166,-2946.5198,54613.761,-71970.918,368.63544,111.5351,227693.43,1.3518316
9019000,33452.751,18823.969,18634.597,189.37236,-2904.6022,54666.876,-71935.2,361.79878,-64.713029,227776.49,1.3513387
9020000,33456.52,18701.448,18631.527,69.920816,-2937.5213,54685.89,-71945.499,361.73918,49.440467,228144.66,1.3491579
9021000,33460.194,18945.72,18879.318,66.402098,-2925.9173,54600.858,-71969.002,366.55015,29.41137,227817.97,1.3510927
9022000,33463.776,18681.789,18566.189,115.60005,-2912.0275,54542.607,-71954.087,360.47062,31.823159,227126.54,1.3552057
9023000,33467.374,18736.537,18633.028,103.50914,-2868.8339,54595.928,-71946.233,361.76831,-149.82406,229021.61,1.3439919
9024000,33470.992,18714.315,18687.621,26.693968,-2916.9325,54603.94,-71950.808,362.82827,-157.31772,227509.1,1.3529269
9025000,33475.255,18774.789,18622.434,152.35539,-2940.9484,54668.275,-71969.684,361.56263,-34.169943,227957.33,1.3502667
9026000,33479.08,18838.497,18683.343,155.1539,-2931.3462,54724.063,-71936.987,362.7452,-213.41208,227882.48,1.3507102
9027000,33482.671,18863.776,18729.603,134.17283,-2922.2012,54622.527,-71950.745,363.64337,5.9874573,229051.44,1.3438168
9028000,33486.237,18555.282,18623.681,-68.398419,-2968.6456,54678.154,-71974.859,361.58684,35.578068,227438.09,1.3533493
9029000,33489.922,18755.828,18738.745,17.083367,-2886.6818,54661.797,-71968.308,363.82086,-60.381473,229306.98,1.3423193
9030000,33493.802,18936.311,18676.557,259.7548,-2874.0152,54665.684,-71970.659,362.61344,-90.105099,229093,1.3435731
9031000,33497.511,19016.13,18811.443,204.68687,-2926.3599,54680.266,-71966.998,365.23232,-28.938338,227691.51,1.351843
9032000,33501.141,18557.705,18507.795,49.910116,-2920.5738,54645.115,-71954.287,359.33686,48.839279,227716.6,1.3516941
9033000,33504.75,18781.222,18630.19,151.03266,-2958.9822,54675.089,-71968.858,361.71321,-26.26562,227801.24,1.3511919
9034000,33508.427,18535.591,18541.488,-5.8970534,-2946.6767,54586.624,-71972.472,359.99102,-60.440957,227061.27,1.3555952
9035000,33512.306,18473.124,18755.126,-282.00206,-3066.1241,54641.173,-71970.913,364.1389,-96.442934,228402.72,1.3476336
9036000,33516.555,19020.462,18725.946,294.51622,-2899.0679,54670.73,-71967.98,363.57236,-11.951101,227708.09,1.3517446
9037000,33520.263,18864.407,18793.735,70.672806,-2973.464,54632.036,-71962.149,364.8885,-80.071928,227654.6,1.3520622
9038000,33523.873,18909.19,18611.721,297.46913,-2862.7902,54620.809,-71987.061,361.35463,105.41171,227860.93,1.3508379
9039000,33527.534,18776.44,18764.689,11.751061,-2868.4766,54651.811,-71984.271,364.32457,8.6505051,228098.68,1.3494299
9040000,33531.321,18744.314,18805.175,-60.860702,-2878.3254,54614.537,-71955.848,365.11062,-64.495453,227813.19,1.351121
9041000,33535.201,18553.722,18522.489,31.232821,-2920.8305,54578.997,-71965.144,359.62216,-48.27739,228716.84,1.3457827
9042000,33538.845,18885.509,18842.994,42.515849,-2936.9503,54664.801,-71957.188,365.84489,-55.693101,229171.99,1.34311
9043000,33542.482,18674.387,18778.001,-103.61322,-2927.7015,54664.427,-71976.031,364.58302,130.63633,228120.58,1.3493004
9044000,33546.112,18691.477,18625.956,65.521262,-2979.3967,54687.187,-71956.717,361.63101,-154.11743,228088.73,1.3494888
9045000,33549.715,18620.462,18544.785,75.676645,-2935.2226,54677.487,-71968.761,360.05504,-160.26528,228874.39,1.3448564
